Category,Run_ID,Sample_ID,Label,Score_Original,Score_Removed,Removed_Rationales
rec.sport.baseball,3,200,Anomaly,0.7159077525138855,0.7145674228668213,"['solution', 'about', '##dio', '.', 'work', 'you', 'changing', 'talk', '680', 'clock', 'with', 'o', '##late', 'and', 'would', '##00', '##m', '##h', '.', 'not', 'in', '16', 'new', '680', 'ha']"
rec.sport.baseball,3,201,Anomaly,0.728422999382019,0.7240118384361267,"['with', 'press', 'of', 'garden', 'house', '25', 'office', 'award', 'immediate', '20', 'rose', 'white', 'president', 'secretary', 'april', '_', 'release', 'presentation', '_', '_', '_', 'year', 'for', 'of', 'during']"
rec.sport.baseball,3,202,Anomaly,0.7132151126861572,0.7158260345458984,"[']', 'not', '.', 'instance', ')', ',', 'not', 'for', '##over', 'cass', 'turkey', '##over', 'true', 'oh', 'request', '.', 'turkey', '.', 'day', 'day', 'true', 'not', '##ero', 'is', 'un']"
rec.sport.baseball,3,203,Anomaly,0.7146941423416138,0.7127520442008972,"['true', '-', 'third', 'best', 'scratch', 'not', 'scratch', 'full', 'exhibited', 'root', '##ergy', 'may', 'on', 'ob', 'while', 'tests', 'according', 'cause', 'trigger', 'no', 'all', 'signs', 'that', 'personalities', 'in']"
rec.sport.baseball,4,0,Normal,0.5833154320716858,0.5780328512191772,"['(', 't', 'buck', '##al', 'game', 'bull', 'game', 'score', 'yank', '1', 'buck', '##ckman', '##ckman', 'so', 'of', 'through', ""'"", '##ter', 'night', 'show', ""'"", '6', 'in', 'wi', '.']"
rec.sport.baseball,4,1,Normal,0.5853678584098816,0.5853678584098816,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.baseball,4,2,Normal,0.5909536480903625,0.5892614722251892,"['premise', 'clemens', 'that', '##ce', 'in', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.baseball,4,3,Normal,0.589178204536438,0.5865828394889832,"['3', 'simmons', 'total', 'moe', 'far', '##pit', 'zane', '##mon', 'and', 'so', '##ch', 'right', '##ller', '##ba', '2', 'four', '##cle', ""'"", 'dl', 'sake', '""', 'pitch', 'to', 'rather', 'de']"
rec.sport.baseball,4,4,Normal,0.5922353267669678,0.5848852396011353,"['rbi', 'over', 'closely', 'giants', 'been', '-', '##du', 've', 'hr', 'revenge', 'the', '1b', ""'"", 'but', '2', '##b', 'last', '-', 'against', 'first', 'very', 'close', 'hitter', 'i', 'braves']"
rec.sport.baseball,4,199,Anomaly,0.586646556854248,0.5827090740203857,"['the', 'agreement', 'of', 'election', 'revenue', 'is', 'deal', 'sharing', 'purchase', 'collective', 'po', 'last', '""', '##lington', 'from', '##ck', 'price', 'are', 'stand', 'oilers', 'involve', 'moment', 'probability', 'po', 'not']"
rec.sport.baseball,4,200,Anomaly,0.5911721587181091,0.5909929275512695,"['in', 'off', 'e', 'miller', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.baseball,4,201,Anomaly,0.5682296752929688,0.5682296752929688,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.baseball,4,202,Anomaly,0.5915591716766357,0.6162950992584229,"['the', '[SEP]', 'if', 'artificial', 'information', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.baseball,4,203,Anomaly,0.584463894367218,0.5830541253089905,"[""'"", '##p', 'pg', '-', 'begin', 'view', 'signed', '-', 'what', 'use', 'disturbing', 'legislation', 't', 'about', 'privacy', '-', 'gov', 'don', '-', '##per', 'do', 't', 'clip', 'anyone', 'such']"
rec.sport.hockey,0,0,Normal,0.7939278483390808,0.7933948636054993,"['game', 'not', 'sports', 'tv', 'home', 'section', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,0,1,Normal,0.7835224866867065,0.7865647077560425,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,0,2,Normal,0.7953612804412842,0.7982738614082336,"['that', 'an', 'note', '.', 'h', 'sac', 'final', 'all', 'maclean', 'have', 'r', 'roster', 'pool', 's', 'bt', 'kevin', 'francis', 'stevens', '##w', 'standings', 'not', '.', 'involved', 'andrew', '##co']"
rec.sport.hockey,0,3,Normal,0.7930757999420166,0.7962111234664917,"['[CLS]', 'islanders', 'cd', '3', 'cd', 'gm', 'gm', 'cd', '##ry', 'wins', 'gm', '##ck', 'gm', '4', 'gm', '##da', 'springfield', '##ck', '##ck', '##ron', 'gm', 'nec', 'first', 'adi', 'springfield']"
rec.sport.hockey,0,4,Normal,0.7939653396606445,0.8023604154586792,"['ha', 'win', '##bs', 'night', 'tomorrow', 'will', '##s', 'leafs', '2', 'you', 'oh', 'how', 'song', 'leading', 'away', 'one', 'away', 'i', 'watch', 'give', 'goal', 'away', 'now', 'hot', 'overtime']"
rec.sport.hockey,0,200,Anomaly,0.797833263874054,0.802443265914917,"['meg', 'diamond', 'special', 'ze', 'v', '##lb', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,0,201,Anomaly,0.7961158752441406,0.8019579648971558,"['i', 'enthusiastically', 'comedy', 'recommend', 'life', '2', 'eternal', '##edd', 'can', 'asks', 'question', 'nature', 'locked', 'treatment', 'c', 'heaven', '2a', 'helpful', 'the', 'the', 'problem', '[CLS]', 'book', 'on', 'mortals']"
rec.sport.hockey,0,202,Anomaly,0.7894018292427063,0.7951011657714844,"[""'"", 'wrong', 'be', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,0,203,Anomaly,0.7897557020187378,0.7959168553352356,"['n', 'com', '>', '##com', '##my', 'net', 'fe', 'crushed', '##el', 'tread', 'dave', '##i', 'fe', '<', '##ane', 'marks', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,0,204,Anomaly,0.8081007599830627,0.8109962940216064,"['-', '-', 'light', '-', 'amiga', 'artist', '-', 'light', 'light', 'the', 'inc', 'model', 'platform', '##wave', 'from', '-', 'allows', '-', 'create', '-', 'what', '-', 'bundled', '-', 'a']"
rec.sport.hockey,1,0,Normal,0.648705005645752,0.6474096179008484,"['game', 'set', '[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,1,1,Normal,0.6423830986022949,0.6423830986022949,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,1,2,Normal,0.6500216126441956,0.6470054388046265,"['.', '.', 'money', 'note', 'own', 'players', 'weeks', 'rec', 'out', 'picked', 'on', 'of', 'absolutely', 'thing', 'pool', 'up', '##ection', 'pool', 'who', 'roster', 'bt', 'decided', 'in', 'andrew', 'all']"
rec.sport.hockey,1,3,Normal,0.631263256072998,0.620773434638977,"['##ron', 'in', '3', 'caps', 'round', ':', 'calder', 'if', 'first', '*', 'playoff', 'results', '##ry', ':', 'gm', 'gm', ':', 'gm', 'nec', 'indians', 'bruins', 'gm', 'adi', 'cd', ':']"
rec.sport.hockey,1,4,Normal,0.6509328484535217,0.6481389403343201,"['.', 'pull', 'game', '##s', 'minute', 'goal', '##xt', 'bout', '##ili', 'song', '.', '.', '.', 'they', '.', '.', '.', 'ha', '.', '.', 'power', '.', '.', '.', '2']"
rec.sport.hockey,1,200,Anomaly,0.6536308526992798,0.6475894451141357,"['com', '.', 'rb', 'net', ""'"", '##com', 'contingent', 'boxer', '@', 'no', '.', 'net', '##ker', 'for', 'pas', 'split', 'see', 'super', 'feel', 'need', 'i', 'than', ',', 'just', '[PAD]']"
rec.sport.hockey,1,201,Anomaly,0.651390552520752,0.648201584815979,"['.', '.', 'peel', 'find', 'of', 'on', 'lemon', 'although', 'best', 'non', ',', 'and', 'stick', 'purpose', 'bike', 'lemon', 'extract', 'it', 'think', 'other', '##s', 'as', 'chain', 'any', 'd']"
rec.sport.hockey,1,202,Anomaly,0.6451774835586548,0.6412651538848877,"['.', '.', ""'"", 'additionally', 'ground', 't', 'tape', 'of', 'beat', '##m', 'anna', 'sense', 'on', 'di', 'gun', 'bring', 'qui', 'their', 'para', '##lan', '##less', 'police', ',', 'it', 'best']"
rec.sport.hockey,1,203,Anomaly,0.6491581201553345,0.6443982720375061,"['.', ""'"", 'clone', '##s', 'drive', 'sy', 'for', 'disk', '3', 'info', 'come', 'help', 'did', 'com', 'saw', 'sl', 'thanks', 'of', 'receive', '##p', 'x', '##200', 'to', 't', '##0']"
rec.sport.hockey,1,204,Anomaly,0.6439508199691772,0.636402428150177,"['help', 'any', 'any', 'thanks', 'and', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,2,0,Normal,0.7647571563720703,0.7626342177391052,"['buffalo', 'game', 'bruins', 'not', 'vc', 'be', 'yesterday', 'find', 'i', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,2,1,Normal,0.7624651193618774,0.7624651193618774,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,2,2,Normal,0.768195629119873,0.7655828595161438,"['[CLS]', 'the', 'francis', 'money', 'roster', 'r', 'the', 'the', 'the', 'andrew', 'stevens', 'start', 'only', 'sac', 'joe', 'kevin', 'sorry', 'the', 'touched', 'curious', 'about', 'not', '##ection', 'john', 'involved']"
rec.sport.hockey,2,3,Normal,0.7671153545379639,0.7520483732223511,"['[CLS]', '3', 'calder', 'adi', 'nec', 'gm', 'adi', 'gm', 'wings', 'islanders', '5', 'providence', 'cd', 'providence', '##ck', 'providence', 'springfield', 'gm', 'vs', '1', 'adi', '##esa', 'providence', 'gm', 'red']"
rec.sport.hockey,2,4,Normal,0.7724965214729309,0.7699837684631348,"['[CLS]', 'goal', 'a', 'the', 'overtime', 'watch', 'leafs', 'minute', '.', 'game', 'bout', '##xt', '(', 'hot', 'pull', 'song', 'you', 'oh', 'chili', 'tomorrow', 'a', 'dream', 'the', 'well', 'the']"
rec.sport.hockey,2,200,Anomaly,0.7641051411628723,0.7571558952331543,"['ok', '?', ',', 'gotta', 'cc', 'here', 'i', 'job', ',', 'hey', 'any', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,2,201,Anomaly,0.7769976854324341,0.7693966627120972,"['[CLS]', 'a', 'a', 'his', 'improper', 'ob', 'the', 'bae', 'al', 'life', 't', 'defense', 'margin', 'across', 'nearly', 'slug', 'people', 'make', 'find', 'to', 't', 'he', 'save', 'wash', 'said']"
rec.sport.hockey,2,202,Anomaly,0.7707233428955078,0.7712015509605408,"['attack', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,2,203,Anomaly,0.7789223194122314,0.7688478827476501,"['[CLS]', 'price', 'p', '8', 'sale', 'seats', '/', 'opponent', 'warriors', '*', 'i', 'pair', 'for', 'time', 'sac', 'day', 'section', 'row', 'wed', '*', 'tickets', '*', '*', '*', 'use']"
rec.sport.hockey,2,204,Anomaly,0.7706161737442017,0.7637267708778381,"['a', '[CLS]', 'a', 'worried', 'i', 'financial', 'm', 'space', 'sci', 'bright', 'apparatus', 'fail', 'the', 'propaganda', 'on', 'doomed', 'think', 'moon', 't', 'starters', 'grounds', 'to', 'to', 'light', 'would']"
rec.sport.hockey,3,0,Normal,0.8014540076255798,0.7904561758041382,"['.', '[CLS]', 'buffalo', 'aired', 'only', 'for', 'sports', 'section', 'tv', 'yesterday', 'reading', 'home', 'for', 'vc', '##r', 'the', 'to', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,3,1,Normal,0.7791794538497925,0.7794142961502075,"['.', '.', 'i', 'my', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,3,2,Normal,0.806159496307373,0.7840616703033447,"['[SEP]', 'my', 'amazement', '.', '.', '##net', '.', 'with', 'to', '.', 'the', 'note', '.', 'and', '""', 'in', '.', 'an', 'all', 'to', '.', '.', 'touched', 'and', '.']"
rec.sport.hockey,3,3,Normal,0.8097169399261475,0.8037339448928833,"['cup', 'full', 'springfield', 'springfield', '##i', '3', 'round', 'and', '2', 'providence', '##ck', ',', 'providence', 'providence', 'bruins', 'springfield', 'providence', '6', ':', 'springfield', '##ck', '2', 'wings', '##i', 'gm']"
rec.sport.hockey,3,4,Normal,0.8050358295440674,0.7762635946273804,"['[SEP]', '##ili', '.', '##es', 'sm', '.', '.', ',', '.', '.', 'a', 'if', '.', '.', '.', 'into', ',', 'and', '.', 'bout', '.', ',', ',', '##s', '##all']"
rec.sport.hockey,3,200,Anomaly,0.7988554239273071,0.7774741053581238,"['.', '[SEP]', 'leaf', 'it', 'after', 'a', 'no', 'not', 'picture', '[CLS]', 'off', '""', 'the', 'the', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,3,201,Anomaly,0.7964085340499878,0.7689175605773926,"['[SEP]', '.', 'a', '.', '.', 'by', 'block', 'receiving', 'secret', '.', 'the', '.', 'to', 'the', 'the', 'to', '.', 'to', 'can', 'to', 'introduced', 'block', 'of', 'in', 'the']"
rec.sport.hockey,3,202,Anomaly,0.8003552556037903,0.7699803113937378,"['[SEP]', 'and', ',', '.', '.', 'a', 'document', ',', ""'"", 'to', '.', '.', 'and', '.', 'the', 'room', 'to', 'and', 'a', 'happy', 'to', '.', 'to', 'the', 'house']"
rec.sport.hockey,3,203,Anomaly,0.7869477272033691,0.7793958783149719,"['all', 'the', 'states', '.', 'systems', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,3,204,Anomaly,0.7945196628570557,0.7948895692825317,"['let', 'up', 'if', 'do', 'harvest', 'time', '.', 'doing', 'a', 'proper', 'at', 'we', 're', 'become', 'good', 'for', '[CLS]', 'not', 'in', '##ap', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,4,0,Normal,0.5869603157043457,0.5843332409858704,"['game', 'not', 'aired', 'will', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,4,1,Normal,0.5800834894180298,0.5800834894180298,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,4,2,Normal,0.5913131237030029,0.5820576548576355,"['that', 'note', '.', 'h', 'final', 'have', 'all', 'francis', '.', '.', '##ity', 'well', 'season', 'of', 'bt', 'stevens', 'sac', 'pool', 'that', 'today', '.', ',', 'get', 'the', 'maclean']"
rec.sport.hockey,4,3,Normal,0.5856722593307495,0.5769439935684204,"['3', '3', 'vs', ':', '3', ',', 'springfield', '##ck', '5', 'indians', '##ck', 'islanders', '4', '5', '##ck', ':', '4', 'cd', '0', 'wings', 'adi', ':', 'gm', 'vs', 'series']"
rec.sport.hockey,4,4,Normal,0.590491533279419,0.5838168859481812,"['.', '.', '.', '.', '0', 'win', 'tomorrow', '.', 'night', '##bs', '.', 'ha', '.', '.', 'overtime', 'oh', '.', '.', 'always', ',', '.', 'picture', 'game', '.', 'it']"
rec.sport.hockey,4,200,Anomaly,0.5874407291412354,0.5848557949066162,"['ii', '##t', 'guy', 'fast', 'still', 'conclusion', 'came', 'chip', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,4,201,Anomaly,0.5904563665390015,0.5846384167671204,"['flow', 'connected', '(', 'limit', 'exceptions', 'ground', 'operating', 'wiring', '.', 'current', 'discussed', 'the', 'practices', 'voltage', 'stripe', 'methods', 'carry', 'objects', 'used', 'conductor', 'points', 'later', 'on', '.', 'some']"
rec.sport.hockey,4,202,Anomaly,0.5907552242279053,0.6158124208450317,"['[SEP]', '.', 's', '>', 'system', '##2', '##1', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec.sport.hockey,4,203,Anomaly,0.5900664329528809,0.5866554975509644,"['elaborate', '.', '.', ',', '.', '.', 'all', '.', '.', '##8', ',', '.', '/', 'cop', 't', 'screaming', 'the', 'u', ""'"", ',', 'engines', 'kilometers', '.', 'motor', 'with']"
rec.sport.hockey,4,204,Anomaly,0.5889514684677124,0.5841994285583496,"['##bos', 'science', '##llen', 'south', '##ement', 'ste', 'university', 'depart', '89', ',', 'x', 'computer', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.crypt,0,0,Normal,0.9516542553901672,0.9478090405464172,"['chip', 'government', 'abuses', 'listening', 'number', 'answer', 'here', 'crypt', 'people', 's', 'acquire', 'warrant', 'search', 'is', 'government', 'government', 'on', 'with', '##ino', 'at', 'on', 'service', '##ology', 'mall', 'like']"
sci.crypt,0,1,Normal,0.9565619826316833,0.9464662671089172,"['in', 'unless', 'previously', 'and', '>', 'company', 'for', 'key', 'about', 'des', 'force', 'attack', 'brute', '##sson', 'va', 'has', 'at', 'at', 'lucky', '##ction', '##cr', 'else', 'with', 'went', 'published']"
sci.crypt,0,2,Normal,0.9666150808334351,0.9638186097145081,"['compressed', 'be', 'voice', 'can', 'how', '@', '##ms', '##k', '##70', 'go', 'pm', 'do', 'mode', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.crypt,0,3,Normal,0.9547966718673706,0.9449753165245056,"['high', 'beginning', 't', 'since', 'our', 'all', 'ibm', 'in', 'questions', ""'"", '.', 'other', 'strength', 'double', 'and', 'for', 'des', 'it', 'encryption', '.', 'des', 'for', 'r', 'encryption', 'has']"
sci.crypt,0,4,Normal,0.9622026085853577,0.9493384957313538,"['##ton', 'key', '##u', 'berkeley', 'd', '##b', 'advance', 'silver', '.', '@', 'shared', '.', 'bandwidth', 'j', 'must', 's', '(', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.crypt,0,199,Anomaly,0.9693015813827515,0.9525136947631836,"['please', '##ggles', ',', ""'"", 'go', 'and', 'soda', 'gloves', '##rs', 're', 'use', 'cheap', 'or', '2011', 'rec', '!', 's', '##cle', 'brush', 'desperate', 'baking', 'to', 'that', 'of', '[PAD]']"
sci.crypt,0,200,Anomaly,0.9667201638221741,0.9508506059646606,"['post', 'em', '##i', 'memory', 'block', '##en', ',', '.', 'conflict', 'include', 'from', 's', 'in', '##ude', '.', '.', 'of', '##s', 'memory', '.', '##ve', '##h', '##me', '##cl', 'account']"
sci.crypt,0,201,Anomaly,0.9680447578430176,0.9580339193344116,"['##osi', 'ground', '##act', ':', 'mike', '##rip', 'mike', 'shaft', 'it', 'counter', 'front', 'to', '.', 'for', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.crypt,0,202,Anomaly,0.9541738033294678,0.9524146914482117,"['such', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.crypt,0,203,Anomaly,0.96210777759552,0.9526053071022034,"['cd', 'bb', 'a', 'program', '##s', 'recently', 'crash', 'program', 'feb', 'load', 'bb', 'load', 'hello', 'program', '!', '##s', 'all', 'mainly', ""'"", '.', '-', 'background', 'doesn', 'and', '##e']"
sci.crypt,1,0,Normal,0.44494205713272095,0.4453734755516052,"['chip', '.', 'number', 'a', '.', ',', 'crypt', 'in', 'say', '##ology', 'it', 'a', 'name', 'do', 'matter', 'not', 'on', 'wire', 'service', ""'"", 'the', 'interest', 'matter', 'he', 'a']"
sci.crypt,1,1,Normal,0.44628962874412537,0.44361627101898193,"['in', '.', '##sson', 'va', 'key', ')', ')', 'days', 'at', 'brute', 'no', 'else', 'set', 'one', 'to', 'di', '.', 'quite', ',', 'seems', ',', 'on', '##ction', 'value', 'the']"
sci.crypt,1,2,Normal,0.446071982383728,0.4682122766971588,"['[SEP]', '1993', '274', 's', '##etz', 'perry', '@', 'fastest', 'pm', ')', '##son', '01', 'fast', 'e', 'shear', 'com', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.crypt,1,3,Normal,0.4408379793167114,0.44285500049591064,"['keys', 'the', '160', '.', 'length', ""'"", 'suggested', 'single', 'a', 'has', 'effective', 'course', ""'"", 'have', 'is', '.', 'key', 'form', 'standardized', 'and', 'has', 'since', 'strength', 'of', 'much']"
sci.crypt,1,4,Normal,0.4480380117893219,0.44933027029037476,"['key', 'symmetric', 'shared', 'ed', ')', 'j', 'bernstein', 'e', '(', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.crypt,1,199,Anomaly,0.44934892654418945,0.44613873958587646,"['solutions', '##hone', 'demon', '!', ')', 'limited', 'dc', '!', 'net', '##act', 'demon', 'paul', '##s', '##act', 'path', '!', 'x', '##and', 'org', '!', '!', '!', '##rga', '##s', '##on']"
sci.crypt,1,200,Anomaly,0.4517909288406372,0.4651476740837097,"['[SEP]', 'could', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
sci.crypt,1,201,Anomaly,0.44422176480293274,0.44250816106796265,"['coal', 'linguistic', 'ministry', 'recently', 'petersen', ']', '##s', '1', 'direction', ""'"", 'tim', '##i', 'trans', '""', 'english', 'more', 'de', 'word', '##lai', '""', 's', 'confusion', '""', 'used', '##ons']"
sci.crypt,1,202,Anomaly,0.44666656851768494,0.4443418085575104,"['i', 'along', '.', 'thought', 'pass', 'my', '.', 'it', ""'"", 'boot', '.', 'the', 'quantum', '.', '.', ',', 'experience', 'the', 'came', 'sales', 'external', 'was', 's', 'and', 'problems']"
